system   D            wsystem.c:583  maybe_parent_dir                 [   0.00254] Also searching C:\Users\box\Documents\Visual Studio 2012\Projects\Dungeon\
display  D   display_settings.c:191  debug_display_settings           [   0.08014] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.08028] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.08036] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.08044] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.08051] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.08058] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.08065] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.08073] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.08080] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.08088] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.08095] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.08103] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.08110] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.08118] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.08125] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.08133] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1645 d3d_create_display_internals     [   0.08148] Trying format 0.
d3d      I         d3d_disp.cpp:1326 d3d_display_thread_proc          [   0.08398] Chose a display format: 23
d3d      I         d3d_disp.cpp:1395 d3d_display_thread_proc          [   0.08411] Normal window.
d3d      I         d3d_disp.cpp:801  d3d_create_device                [   0.11021] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:866  d3d_create_device                [   0.20923] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:874  d3d_create_device                [   0.20937] Success
d3d      D         d3d_disp.cpp:1668 d3d_create_display_internals     [   0.20949] Resumed after wait.
d3d      I         d3d_disp.cpp:1701 d3d_create_display_internals     [   0.20967] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1724 d3d_create_display_internals     [   0.20977] Returning d3d_display: 006C20E8
d3d      D         d3d_disp.cpp:1749 d3d_create_display_locked        [   0.20984] al_display=006C20E8
d3d      D         d3d_disp.cpp:1750 d3d_create_display_locked        [   0.20991] al_display->vt=006DDD40
